Mod:Item:MetaData, Localized Name
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Wool
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Wool
chiselsandbits:block_bit:0, Chiseled Bit - Gray Wool
chiselsandbits:block_bit:0, Chiseled Bit - Gray Wool
chiselsandbits:block_bit:0, Chiseled Bit - Pink Wool
chiselsandbits:block_bit:0, Chiseled Bit - Pink Wool
chiselsandbits:block_bit:0, Chiseled Bit - Lime Wool
chiselsandbits:block_bit:0, Chiseled Bit - Lime Wool
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Wool
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Wool
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Wool
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Wool
chiselsandbits:block_bit:0, Chiseled Bit - Orange Wool
chiselsandbits:block_bit:0, Chiseled Bit - Orange Wool
chiselsandbits:block_bit:0, Chiseled Bit - Wool
chiselsandbits:block_bit:0, Chiseled Bit - Wool
chiselsandbits:block_bit:0, Chiseled Bit - Grout
chiselsandbits:block_bit:0, Chiseled Bit - Green Slimy Mud
chiselsandbits:block_bit:0, Chiseled Bit - Blue Slimy Mud
chiselsandbits:block_bit:0, Chiseled Bit - Graveyard Soil
chiselsandbits:block_bit:0, Chiseled Bit - Consecrated Soil
chiselsandbits:block_bit:0, Chiseled Bit - Slimy Magma Mud
chiselsandbits:block_bit:0, Chiseled Bit - Congealed Green Slime Block
chiselsandbits:block_bit:0, Chiseled Bit - Congealed Blue Slime Block
chiselsandbits:block_bit:0, Chiseled Bit - Congealed Purple Slime Block
chiselsandbits:block_bit:0, Chiseled Bit - Congealed Blood Slime Block
chiselsandbits:block_bit:0, Chiseled Bit - Congealed Magma Slime Block
chiselsandbits:block_bit:0, Chiseled Bit - Cobalt Ore
chiselsandbits:block_bit:0, Chiseled Bit - Ardite Ore
chiselsandbits:block_bit:0, Chiseled Bit - Lavawood
chiselsandbits:block_bit:0, Chiseled Bit - Firewood
chiselsandbits:block_bit:0, Chiseled Bit - Mud Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Block of Cobalt
chiselsandbits:block_bit:0, Chiseled Bit - Block of Ardite
chiselsandbits:block_bit:0, Chiseled Bit - Block of Manyullyn
chiselsandbits:block_bit:0, Chiseled Bit - Block of Knightslime
chiselsandbits:block_bit:0, Chiseled Bit - Block of Pigiron
chiselsandbits:block_bit:0, Chiseled Bit - Silky Block of Jewel
chiselsandbits:block_bit:0, Chiseled Bit - Green Slimy Dirt
chiselsandbits:block_bit:0, Chiseled Bit - Blue Slimy Dirt
chiselsandbits:block_bit:0, Chiseled Bit - Purple Slimy Dirt
chiselsandbits:block_bit:0, Chiseled Bit - Magma Slimy Dirt
chiselsandbits:block_bit:0, Chiseled Bit - Dried Clay
chiselsandbits:block_bit:0, Chiseled Bit - Dried Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Smooth Brownstone
chiselsandbits:block_bit:0, Chiseled Bit - Rough Brownstone
chiselsandbits:block_bit:0, Chiseled Bit - Brownstone Paver
chiselsandbits:block_bit:0, Chiseled Bit - Brownstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Cracked Brownstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Fancy Brownstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Square Brownstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Brownstone Road
chiselsandbits:block_bit:0, Chiseled Bit - Brownstone Creeperface
chiselsandbits:block_bit:0, Chiseled Bit - Triangle Brownstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Small Brownstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Brownstone Tiles
chiselsandbits:block_bit:0, Chiseled Bit - Certus Quartz Ore
chiselsandbits:block_bit:0, Chiseled Bit - Charged Certus Quartz Ore
chiselsandbits:block_bit:0, Chiseled Bit - Certus Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Certus Quartz Pillar East/West
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Certus Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Quartz Glass
chiselsandbits:block_bit:0, Chiseled Bit - Vibrant Quartz Glass
chiselsandbits:block_bit:0, Chiseled Bit - Charged Quartz Fixture Down
chiselsandbits:block_bit:0, Chiseled Bit - Fluix Block
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone Block
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone Small Brick
chiselsandbits:block_bit:0, Chiseled Bit - Tiny TNT
chiselsandbits:block_bit:0, Chiseled Bit - Block of Smokey Quartz
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Smokey Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Pillar Smokey Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Block of Mana Quartz
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Mana Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Pillar Mana Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Block of Blaze Quartz
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Blaze Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Pillar Blaze Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Block of Lavender Quartz
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Lavender Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Pillar Lavender Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Block of Redquartz
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Redquartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Pillar Redquartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Block of Elven Quartz
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Elven Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Pillar Elven Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Block of Sunny Quartz
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Sunny Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Pillar Sunny Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Forest Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Plains Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Mountain Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Fungal Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Swamp Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Desert Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Taiga Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Mesa Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Forest Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Plains Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Mountain Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Fungal Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Swamp Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Desert Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Taiga Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Mesa Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Forest Stone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Plains Stone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Mountain Stone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Fungal Stone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Swamp Stone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Desert Stone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Taiga Stone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Metamorphic Mesa Stone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Metamorphic Forest Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Metamorphic Plains Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Metamorphic Mountain Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Metamorphic Fungal Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Metamorphic Swamp Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Metamorphic Desert Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Metamorphic Taiga Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Metamorphic Mesa Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - White Portuguese Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Black Portuguese Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Blue Portuguese Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Red Portuguese Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Portuguese Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Green Portuguese Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Livingrock
chiselsandbits:block_bit:0, Chiseled Bit - Livingrock Brick
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Livingrock Brick
chiselsandbits:block_bit:0, Chiseled Bit - Cracked Livingrock Brick
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Livingrock Brick
chiselsandbits:block_bit:0, Chiseled Bit - Livingwood
chiselsandbits:block_bit:0, Chiseled Bit - Livingwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Livingwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Framed Livingwood
chiselsandbits:block_bit:0, Chiseled Bit - Pattern Framed Livingwood
chiselsandbits:block_bit:0, Chiseled Bit - Glimmering Livingwood
chiselsandbits:block_bit:0, Chiseled Bit - Alchemy Catalyst
chiselsandbits:block_bit:0, Chiseled Bit - Block of Manasteel
chiselsandbits:block_bit:0, Chiseled Bit - Block of Terrasteel
chiselsandbits:block_bit:0, Chiseled Bit - Block of Elementium
chiselsandbits:block_bit:0, Chiseled Bit - Block of Mana Diamond
chiselsandbits:block_bit:0, Chiseled Bit - Block of Dragonstone
chiselsandbits:block_bit:0, Chiseled Bit - Dreamwood
chiselsandbits:block_bit:0, Chiseled Bit - Dreamwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Dreamwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Framed Dreamwood
chiselsandbits:block_bit:0, Chiseled Bit - Pattern Framed Dreamwood
chiselsandbits:block_bit:0, Chiseled Bit - Glimmering Dreamwood
chiselsandbits:block_bit:0, Chiseled Bit - Conjuration Catalyst
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - Azulejo
chiselsandbits:block_bit:0, Chiseled Bit - White Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Orange Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Lime Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Pink Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Gray Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Purple Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Blue Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Brown Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Green Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Red Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Black Petal Block
chiselsandbits:block_bit:0, Chiseled Bit - Blaze Mesh
chiselsandbits:block_bit:0, Chiseled Bit - Living Root
chiselsandbits:block_bit:0, Chiseled Bit - Fel Pumpkin South
chiselsandbits:block_bit:0, Chiseled Bit - Manastorm Charge
chiselsandbits:block_bit:0, Chiseled Bit - Shimmerrock
chiselsandbits:block_bit:0, Chiseled Bit - Shimmerwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Porcelain Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Dark Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Marine Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Golden Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Dragon Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Lava Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Unfired Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - White Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Orange Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Lime Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Pink Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Gray Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Purple Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Blue Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Brown Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Green Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Red Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Black Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Kitchen Floor
chiselsandbits:block_bit:0, Chiseled Bit - Topiary Grass
chiselsandbits:block_bit:0, Chiseled Bit - Bluegrass
chiselsandbits:block_bit:0, Chiseled Bit - Autumnal Grass
chiselsandbits:block_bit:0, Chiseled Bit - Maple Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Silverbell Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Amaranth Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Tiger Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Willow Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Eucalyptus Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Hopseed Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Sakura Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Redwood Bark
chiselsandbits:block_bit:0, Chiseled Bit - Redwood
chiselsandbits:block_bit:0, Chiseled Bit - Redwood Root
chiselsandbits:block_bit:0, Chiseled Bit - Maple Planks
chiselsandbits:block_bit:0, Chiseled Bit - Silverbell Planks
chiselsandbits:block_bit:0, Chiseled Bit - Amaranth Planks
chiselsandbits:block_bit:0, Chiseled Bit - Tigerwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Willow Planks
chiselsandbits:block_bit:0, Chiseled Bit - Eucalyptus Planks
chiselsandbits:block_bit:0, Chiseled Bit - Hopseed Planks
chiselsandbits:block_bit:0, Chiseled Bit - Sakura Planks
chiselsandbits:block_bit:0, Chiseled Bit - Redwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Darkwood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Fusewood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Bloodwood
chiselsandbits:block_bit:0, Chiseled Bit - Bloodwood
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Bloodwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Darkwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Fusewood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Tainted Soil
chiselsandbits:block_bit:0, Chiseled Bit - Tainted Soil
chiselsandbits:block_bit:0, Chiseled Bit - Tainted Soil
chiselsandbits:block_bit:0, Chiseled Bit - Inactive Respawn Obelisk
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Silverbell Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Amaranth Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Tiger Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Willow Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Eucalyptus Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Hopseed Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Sakura Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Redwood Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Bloodwood Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Darkwood Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Fusewood Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Nether Gold Ore
chiselsandbits:block_bit:0, Chiseled Bit - Obsidian Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Dark Block
chiselsandbits:block_bit:0, Chiseled Bit - Lightning Bomb
chiselsandbits:block_bit:0, Chiseled Bit - Bloody Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Nether Monster Egg
chiselsandbits:block_bit:0, Chiseled Bit - Nether Monster Egg
chiselsandbits:block_bit:0, Chiseled Bit - Nether Monster Egg
chiselsandbits:block_bit:0, Chiseled Bit - Hardened Blood
chiselsandbits:block_bit:0, Chiseled Bit - Undead Log East/West
chiselsandbits:block_bit:0, Chiseled Bit - Undead Plank
chiselsandbits:block_bit:0, Chiseled Bit - Dark Brick
chiselsandbits:block_bit:0, Chiseled Bit - Dark Blood Brick
chiselsandbits:block_bit:0, Chiseled Bit - Dark Power Gem Block
chiselsandbits:block_bit:0, Chiseled Bit - Block of Blood-Waxed Coal
chiselsandbits:block_bit:0, Chiseled Bit - Night Stone
chiselsandbits:block_bit:0, Chiseled Bit - Thunder Stone
chiselsandbits:block_bit:0, Chiseled Bit - Bone Block
chiselsandbits:block_bit:0, Chiseled Bit - Bone Block with Skull
chiselsandbits:block_bit:0, Chiseled Bit - Bone Block
chiselsandbits:block_bit:0, Chiseled Bit - Bone Block with Skull
chiselsandbits:block_bit:0, Chiseled Bit - Copper Ore
chiselsandbits:block_bit:0, Chiseled Bit - Bauxite Ore
chiselsandbits:block_bit:0, Chiseled Bit - Lead Ore
chiselsandbits:block_bit:0, Chiseled Bit - Silver Ore
chiselsandbits:block_bit:0, Chiseled Bit - Nickel Ore
chiselsandbits:block_bit:0, Chiseled Bit - Uranium Ore
chiselsandbits:block_bit:0, Chiseled Bit - Block of Copper
chiselsandbits:block_bit:0, Chiseled Bit - Block of Aluminium
